model,beta,n_char,p,q,sigma_max,sigma_min,label,mm,beta_sd,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.166,2.4991712819829996,0.22436658212297894,0.626196719013853,0.4631681391493272,0.2315840695746636,0.3130983595069265,12.134000000000015
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.167,2.7455486359607004,0.2575178777840116,0.7419123501779911,0.524914142325154,0.262457071162577,0.37095617508899553,12.268000000000029
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.168,2.54670623393192,0.25457447151928747,0.6366600748365783,0.47089623222200455,0.23544811611100228,0.31833003741828914,12.277000000000044
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.169,3.180467485574527,0.34649127606206487,0.8632562630669495,0.549993486569302,0.274996743284651,0.43162813153347473,12.123999999999796
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.170,2.7200479046258073,0.2615484571065823,0.6728432608613067,0.4710986569510143,0.23554932847550716,0.3364216304306534,12.315000000000055
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.171,2.878682046499149,0.2786926682849967,0.6923412823201224,0.4806539980943411,0.24032699904717056,0.3461706411600612,12.273000000000138
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.172,2.3862414627212267,0.21470122826977894,0.5913199512202509,0.4656350157772914,0.2328175078886457,0.29565997561012547,12.123000000000047
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.173,2.1413844427102027,0.17150801015114014,0.5739966495096782,0.4836117078640929,0.24180585393204646,0.2869983247548391,12.295000000000073
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.174,2.2242459200458686,0.20800215714730064,0.6738138064726074,0.5146537623463268,0.2573268811731634,0.3369069032363037,12.156999999999698
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.175,2.8359333878584585,0.263577717229484,0.695929181674359,0.4720248927497818,0.2360124463748909,0.3479645908371795,12.283000000000357
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.176,2.5915061726253628,0.22624497208138172,0.6701455976227925,0.49448271245795783,0.24724135622897891,0.33507279881139623,12.260999999999967
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.177,2.3343234179926693,0.20247268444070532,0.6191090154859428,0.4929444148671026,0.2464722074335513,0.3095545077429714,12.125999999999749
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.178,2.7340353838652875,0.2781543305399668,0.709895548986583,0.5028123116615966,0.2514061558307983,0.3549477744932915,12.286000000000058
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.179,2.308466283350472,0.19068469631395346,0.5492302911333202,0.44926095741780475,0.22463047870890238,0.2746151455666601,12.13799999999992
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.180,2.815407179164585,0.26697202203250947,0.6886964534617138,0.5059998657705748,0.2529999328852874,0.3443482267308569,12.251000000000204
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.181,2.843995295707621,0.28796030664846195,0.774890770662315,0.5066634218587812,0.2533317109293906,0.3874453853311575,12.298999999999978
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.182,2.9425089268268665,0.2899790888293906,0.7739429987035384,0.5200481977324926,0.2600240988662463,0.3869714993517692,12.096999999999753
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.183,3.46459308742407,0.35029069744929325,0.8676658248211748,0.5311916286297946,0.2655958143148973,0.4338329124105874,12.303000000000338
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.184,2.911773142975643,0.2660470242651927,0.723886865472532,0.5023105778551898,0.2511552889275949,0.361943432736266,12.149999999999636
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.185,2.2463183942467935,0.18083783505700773,0.6154625724737033,0.4965298481350651,0.24826492406753256,0.30773128623685164,12.262000000000171
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.186,2.5371413956664077,0.22589083751995434,0.6371521267960237,0.48707811695653086,0.24353905847826543,0.31857606339801187,12.30099999999993
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.187,2.905496601793089,0.2808663835483925,0.7275865864708143,0.5174128077118861,0.25870640385594307,0.36379329323540716,12.115999999999985
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.188,2.2932256964596167,0.21774493909301457,0.6349807621511747,0.4979342151827917,0.24896710759139584,0.31749038107558736,12.269999999999982
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.189,2.4671653859430993,0.2191353402622533,0.6664583562831016,0.5077227370304003,0.25386136851520014,0.3332291781415508,12.143000000000029
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.190,2.6879609575913723,0.2489897920149407,0.6701702730286753,0.4807744899123918,0.2403872449561959,0.33508513651433763,12.238000000000284
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.191,2.731268610260773,0.2554901094607408,0.6963769212926164,0.518461290762086,0.259230645381043,0.3481884606463082,12.304999999999836
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.192,2.791700946924233,0.24528050138087856,0.6423381599211436,0.46931596003536463,0.23465798001768232,0.3211690799605718,12.09900000000016
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.193,2.8489298607957725,0.24898409148212364,0.7150083479966641,0.5256213605000681,0.26281068025003407,0.35750417399833206,12.269999999999982
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.194,3.107066963853504,0.29039729355160876,0.7834889058547272,0.5162060313012026,0.2581030156506013,0.3917444529273636,12.112999999999829
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.195,3.3228495812648764,0.3411760492071945,0.8560902552067797,0.5320997553113211,0.26604987765566057,0.42804512760338986,12.246000000000095
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.196,2.224517286929732,0.19660927827277702,0.5974245360429813,0.47577491082483486,0.23788745541241743,0.29871226802149065,12.150000000000091
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.197,2.25107402856493,0.1939356726052105,0.6086051559314003,0.47099171559834724,0.23549585779917362,0.30430257796570015,12.282999999999902
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.198,2.3013161541481444,0.19781556297699532,0.5996560096327889,0.48422799427147317,0.24211399713573659,0.29982800481639443,12.302000000000135
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.199,2.3664870703208756,0.18600258451895166,0.6035287316678896,0.4994793821327712,0.2497396910663856,0.3017643658339448,12.117999999999938
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Arbel et. al,r1.200,3.0749867742626202,0.3108038123076602,0.7937353120118732,0.5212540661750893,0.26062703308754465,0.3968676560059366,12.27599999999984
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.1,2.7643388714012733,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.2,1.8165351965199574,NA,NA,NA,NA,NA,0.03400000000000025
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.3,2.7221212629290705,NA,NA,NA,NA,NA,0.01599999999999957
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.4,3.1181231049886087,NA,NA,NA,NA,NA,0.015000000000000124
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.5,2.6475004466264984,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.6,3.3704355370155423,NA,NA,NA,NA,NA,0.016999999999999904
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.7,3.175866775770589,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.8,3.0574646712936473,NA,NA,NA,NA,NA,0.01699999999999946
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.9,2.7814087533555045,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.10,2.740206172972439,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.11,2.706061894775067,NA,NA,NA,NA,NA,0.0129999999999999
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.12,2.6230101101753,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.13,2.9515691928892984,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.14,2.3861077664116,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.15,3.275662626079098,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.16,3.3173616198397,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.17,2.528577295364703,NA,NA,NA,NA,NA,0.020000000000000462
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.18,2.9199704245248648,NA,NA,NA,NA,NA,0.021999999999999353
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.19,3.0167455878502345,NA,NA,NA,NA,NA,0.023000000000000576
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.20,2.684157524249793,NA,NA,NA,NA,NA,0.02799999999999958
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.21,3.440561393077065,NA,NA,NA,NA,NA,0.02200000000000024
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.22,3.1899770785004726,NA,NA,NA,NA,NA,0.01699999999999946
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.23,2.5194783139096035,NA,NA,NA,NA,NA,0.015000000000000568
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.24,2.786958207626564,NA,NA,NA,NA,NA,0.019999999999999574
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.25,2.461853474218026,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.26,2.8428825954169015,NA,NA,NA,NA,NA,0.01499999999999968
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.27,3.2469167912142773,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.28,3.148899762414244,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.29,3.19768479617588,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.30,2.5041297076671953,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.31,2.6932964251600966,NA,NA,NA,NA,NA,0.01499999999999968
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.32,2.908157488147907,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.33,3.298134900487681,NA,NA,NA,NA,NA,0.01699999999999946
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.34,3.1367474355999443,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.35,2.7285421639142657,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.36,3.3695389464370624,NA,NA,NA,NA,NA,0.020999999999999908
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.37,3.2957804449901675,NA,NA,NA,NA,NA,0.015000000000000568
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.38,2.5193011561592704,NA,NA,NA,NA,NA,0.014000000000000234
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.39,2.7136655451455187,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.40,2.6594581338538283,NA,NA,NA,NA,NA,0.024999999999999467
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.41,2.9902234096197557,NA,NA,NA,NA,NA,0.018000000000000682
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.42,2.50011521196959,NA,NA,NA,NA,NA,0.019999999999999574
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.43,2.8744278625414004,NA,NA,NA,NA,NA,0.0129999999999999
aitchison-model-alpha,beta_sd_1,20,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.44,2.8093633631202084,NA,NA,NA,NA,NA,0.014000000000000234
