name,label,n,q,mm,gamma1,sigma_min,sigma_max,Method,Draw,mse_loss_shannon,time
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.94,0.8725675461984488,1.09599999999773
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.95,0.7452697698278223,1.08100000000195
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.96,0.914444852110312,1.065999999998894
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.97,1.0659668751351872,1.1200000000026193
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.98,0.6586543289133338,1.0599999999976717
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.99,0.581458896367515,1.0780000000013388
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,divnet-nonlin,r1.100,1.3220752629221086,1.076999999997497
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.1,1.7727945322463925,8.023000000001048
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.2,2.0434435111493117,8.118999999998778
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.3,2.307000395207508,7.453000000001339
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.4,1.6296922284558881,8.403999999998632
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.5,1.7922742855220979,7.7039999999979045
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.6,0.920132437778663,7.827000000001135
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.7,1.497343555326645,7.115000000001601
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.8,1.87745575329199,6.757999999997992
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.9,1.3017518992668882,7.996999999999389
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.10,2.1131323957429435,7.755000000001019
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.11,1.6088451746526422,7.455000000001746
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.12,1.538306671228394,9.005999999997584
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.13,1.830344996590835,7.25
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.14,1.3027593621861515,8.012000000002445
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.15,1.4891068988677962,7.610000000000582
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.16,1.4221789625283068,6.857999999996537
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.17,1.8947673792802118,6.832000000002154
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.18,2.0047066253475916,6.2039999999979045
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.19,1.4004755681408232,7.247000000003027
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.20,1.609713978486,8.613999999997759
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.21,1.387797143729266,7.367000000002008
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.22,1.5517560356065359,7.1709999999984575
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.23,1.8051743007615446,7.543000000001484
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.24,2.0040510061844956,7.662000000000262
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.25,1.7649763269800804,8.144000000000233
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.26,1.405162222085472,6.6379999999990105
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.27,1.8402527367795392,7.855999999999767
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.28,1.198840889357273,7.2039999999979045
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.29,1.2947239289885273,8.07300000000032
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.30,1.5792319058867337,7.549000000002707
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.31,1.7324829195531921,7.469999999997526
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.32,1.4154637964015138,6.511000000002241
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.33,1.461348912234217,7.75
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.34,1.6368389776607057,7.722999999998137
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.35,1.669823382956673,6.656999999999243
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.36,1.3321631958965718,7.335000000002765
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.37,1.4490334397827662,7.822000000000116
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.38,1.911192191217531,7.7739999999976135
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.39,1.6793023005373748,7.13300000000163
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.40,1.6867353805884973,6.495999999999185
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.41,1.9265675834123122,7.570999999999913
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.42,1.7175862311899763,8.028999999998632
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.43,1.5353169372234807,8.729000000002998
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.44,1.6066704459618955,7.138999999999214
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.45,1.7041233681756358,7.694999999999709
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.46,1.5019176161670005,7.55199999999968
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.47,1.4981203485438483,8.628000000000611
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.48,1.4470402649848382,6.952000000001135
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.49,1.4746975307927537,8.036999999996624
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.50,2.181002381645202,7.438000000001921
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.51,1.8855631191959115,7.381000000001222
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.52,1.855745111834105,6.582999999998719
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.53,1.5222994262344607,6.6599999999998545
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.54,1.600787667869087,7.654999999998836
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.55,1.471252210370273,8.276000000001659
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.56,1.5983846324742017,7.260999999998603
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.57,1.5567341936211436,8.252000000000407
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.58,1.5384396873143051,7.312000000001717
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.59,1.702482762614242,8.630999999997584
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.60,1.7093671168302036,7.289000000000669
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.61,1.380804343056186,7.654999999998836
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.62,1.710730942068983,8.083000000002357
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.63,1.7656408114030566,7.417999999997846
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.64,1.4799043532705927,7.931000000000495
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.65,1.999646218400556,6.3990000000012515
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.66,2.1494679815479474,7.816999999999098
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.67,1.7999800546376135,6.629000000000815
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.68,1.3590778190568067,7.772000000000844
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.69,1.8531576920046793,7.504999999997381
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.70,1.591864108870949,7.5
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.71,1.9485022784904944,7.641999999999825
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.72,1.6118086444937725,7.815000000002328
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.73,2.0629439490105206,7.483000000000175
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.74,1.1897473284403035,8.601999999998952
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.75,1.5182727226610047,7.533999999999651
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.76,1.597419521144933,7.501000000000204
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.77,1.769052091190019,8.049999999999272
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.78,1.612408929463916,7.305000000000291
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.79,1.7919507533259658,6.818999999999505
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.80,1.435823649000796,7.991000000001804
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.81,1.2944859466882246,8.152999999998428
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.82,1.6863397884671483,7.026000000001659
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.83,1.8089122127731683,7.952000000001135
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.84,1.3589369816730563,7.6269999999967695
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.85,1.9707820667288176,6.790000000000873
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.86,1.7356757474480866,8.318999999999505
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.87,1.6615593245727238,7.22700000000259
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.88,1.6864652509077918,7.546999999998661
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.89,1.5197001868634883,6.151999999998225
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.90,2.038922713458873,6.7150000000001455
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.91,1.8235549756997544,8.753000000000611
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.92,1.8714468382616123,7.376000000000204
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.93,1.3016554073415745,8.649000000001251
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.94,1.71757139658232,8.465000000000146
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.95,1.5464838122304334,6.915000000000873
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.96,1.7843454536408325,8.59100000000035
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.97,2.1604138737389613,8.240999999998166
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.98,1.6990114260541929,7.419000000001688
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.99,1.9008940968953234,6.944999999999709
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,inext,r1.100,1.0403279988024854,8.24199999999837
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.1,1.7727354513205509,0.016999999999825377
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.2,2.043539787201025,0.01900000000023283
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.3,2.307057855846435,0.01599999999962165
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.4,1.6295839663965714,0.016999999999825377
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.5,1.7921605826141787,0.01599999999962165
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.6,0.9202004734849824,0.01599999999962165
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.7,1.4971651637519787,0.016999999999825377
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.8,1.8775171087369966,0.01599999999962165
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.9,1.301760327370455,0.01599999999962165
nonlinear-aitchison/gamma1_0.5/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.5)",20,40,100000,0.5,0.01,5,plug-in,r1.10,2.1130409147250675,0.01599999999962165
