model,beta,n,p,q_char,sigma_max,sigma_min,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.45,13.88004065226424,0.6118274358796122,1.335379617599315,0.6794900770667179,0.33974503853335897,0.6676898087996574,57.32600000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.46,14.478904301564478,0.6917574728007351,1.4144885871425181,0.6808434780737264,0.3404217390368632,0.7072442935712591,57.28099999999995
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.47,13.58029810863347,0.6103724365698145,1.3001643709763682,0.6715118346527533,0.33575591732637666,0.6500821854881841,57.077999999999975
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.48,13.497027320650442,0.5677006688478745,1.2900404425062766,0.6860772086736896,0.3430386043368448,0.6450202212531383,57.11000000000013
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.49,12.871943836203412,0.5146847171445553,1.184682012154785,0.6722730685942272,0.3361365342971136,0.5923410060773925,57.072000000000116
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.50,14.055124910725855,0.6269026088133106,1.3372057093963368,0.672645990957743,0.3363229954788715,0.6686028546981684,58.29500000000007
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.51,13.696207255426456,0.5853287720388467,1.2982857111599229,0.6784939445617238,0.3392469722808619,0.6491428555799614,57.44999999999982
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.52,13.800904721458277,0.6026735882511537,1.317770597392409,0.6740236414916929,0.33701182074584646,0.6588852986962045,58.146000000000186
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.53,13.65483035522991,0.5790864909333007,1.2793378119586019,0.6648210190684063,0.33241050953420315,0.6396689059793009,58.021999999999935
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.54,12.812016362767245,0.5128429025276432,1.1564637408919667,0.6638317483885939,0.33191587419429697,0.5782318704459833,57.85599999999977
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.55,13.234527647452108,0.5220438523454909,1.1869988359283783,0.6724018742050506,0.3362009371025253,0.5934994179641891,57.945000000000164
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.56,13.099591194990511,0.5383630970024819,1.2509757103536112,0.6865879201238073,0.34329396006190366,0.6254878551768056,57.46199999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.57,14.115969731810992,0.6460640099471353,1.3977391975421,0.6826059532558171,0.34130297662790854,0.69886959877105,57.71799999999985
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.58,12.835603540366462,0.49839044394866905,1.1781117863244819,0.674038657329584,0.337019328664792,0.5890558931622409,58.08199999999988
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.59,12.987599129809562,0.5120128751193801,1.2143819000552658,0.6828922661646346,0.3414461330823173,0.6071909500276329,57.608000000000175
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.60,13.987227919610293,0.5898693926794389,1.3025698480538157,0.6732149058834151,0.3366074529417076,0.6512849240269079,57.45400000000018
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.61,13.059530235083507,0.5587908393951979,1.233392580225013,0.682190209238035,0.3410951046190175,0.6166962901125065,57.649999999999636
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.62,14.999107297727543,0.7305463539720534,1.5000958320501516,0.6744986746247887,0.33724933731239437,0.7500479160250758,58.39000000000033
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.63,13.616020043915956,0.5871881283842474,1.3045821348742692,0.6812913110727271,0.34064565553636356,0.6522910674371346,58.25700000000006
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.64,13.851291731448104,0.600349334412949,1.3201958924090833,0.6794556822410727,0.33972784112053633,0.6600979462045417,59.09400000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.65,13.638299224652599,0.6054032758380482,1.3153366026047542,0.672950019068375,0.3364750095341875,0.6576683013023771,57.905999999999494
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.66,12.660909599910303,0.4811705053917157,1.151683294366577,0.655833505786935,0.3279167528934675,0.5758416471832885,57.63000000000011
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.67,12.997851894312172,0.5272160494875388,1.187666117596294,0.6730369242701666,0.3365184621350833,0.593833058798147,58.462000000000444
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.68,13.918085313779233,0.5951361313956571,1.3306364433539355,0.6814981923775416,0.3407490961887708,0.6653182216769677,58.152000000000044
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.69,12.504182400978877,0.48257475466728383,1.1482883986201764,0.6842960581947182,0.3421480290973591,0.5741441993100882,57.33899999999994
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.70,12.383159747743784,0.4079695982188633,1.0643716692180627,0.6731939768180399,0.33659698840901997,0.5321858346090313,58.896999999999935
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.71,13.411160460923504,0.5598901733731222,1.2393065420175797,0.6773738154806338,0.3386869077403169,0.6196532710087899,58.274999999999636
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.72,13.589273095606341,0.5639681768468298,1.2600071765313774,0.6747583833818572,0.3373791916909286,0.6300035882656887,60.302999999999884
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.73,13.046369946992776,0.5179779202059859,1.2089620374765553,0.6722957053035207,0.33614785265176034,0.6044810187382776,57.423000000000684
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.74,13.206915126300554,0.5221568483446432,1.2298538265527978,0.6813288730840313,0.34066443654201567,0.6149269132763989,57.4369999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.75,13.68224228454095,0.5671953388489628,1.2998323455003982,0.6840304484320131,0.34201522421600655,0.6499161727501991,57.60699999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.76,13.834309552542827,0.6054233137702264,1.3015823375082007,0.6728472653958878,0.3364236326979439,0.6507911687541004,57.503999999999905
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.77,12.80731577022056,0.5154676296832051,1.182485151123203,0.6743834182666538,0.3371917091333269,0.5912425755616015,58.44499999999971
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.78,14.107061812631688,0.6405418991471126,1.3772948684098216,0.6763474547413858,0.3381737273706929,0.6886474342049108,59.485999999999876
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.79,14.131408540577347,0.6575762771595839,1.4054648514451493,0.6880603511068121,0.34403017555340604,0.7027324257225747,59.337000000000444
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.80,13.787548338001974,0.6103044339641569,1.2988262258989158,0.678718468089166,0.339359234044583,0.6494131129494579,60.123999999999796
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.81,13.224049511509314,0.5800465274871037,1.256640142057664,0.6835538224537276,0.3417769112268638,0.628320071028832,60.038000000000466
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.82,12.546798079601887,0.4830734875108915,1.1671489200003902,0.6766679532824165,0.33833397664120823,0.5835744600001951,60.162999999999556
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.83,12.283004221367973,0.4525119630624794,1.1002955596626813,0.6797230295353427,0.33986151476767135,0.5501477798313407,60.10499999999956
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.84,12.702389840176869,0.49326627608481804,1.19327960090039,0.6779138834790063,0.33895694173950314,0.596639800450195,60.30200000000059
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.85,13.062789290284769,0.5547163622773459,1.2358654436515624,0.6758302147827783,0.33791510739138914,0.6179327218257812,59.79699999999957
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.86,13.690541253692903,0.6017543709156916,1.3032563746663206,0.6542693372807036,0.3271346686403518,0.6516281873331603,59.822000000000116
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.87,12.952380239207328,0.5186381610405658,1.1969102202062305,0.6739914290480333,0.33699571452401667,0.5984551101031153,61.13600000000042
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.88,13.901351056265604,0.5994463437572234,1.325491277026231,0.6779727598995973,0.33898637994979863,0.6627456385131155,60.728000000000065
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.89,13.192478370498709,0.5319881968785447,1.2217817162835563,0.6827049881142898,0.3413524940571449,0.6108908581417781,60.8179999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.90,12.924585834387853,0.5009605876326308,1.1969010008211078,0.6786646011788201,0.33933230058941005,0.5984505004105539,59.03300000000036
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.91,12.875347608941652,0.5088890333207178,1.2157406152041637,0.6709535911312804,0.3354767955656402,0.6078703076020818,59.22400000000016
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.92,12.766120184431703,0.5149256103323971,1.168188688517993,0.6681834826203081,0.33409174131015407,0.5840943442589965,59.902000000000044
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.93,13.48074292929726,0.5574899025796538,1.2825716252921988,0.6745255915228985,0.33726279576144924,0.6412858126460994,60.081999999999425
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.94,12.688001171091155,0.47864370608056733,1.1904311238167196,0.6819477023515814,0.3409738511757907,0.5952155619083598,60.06600000000071
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.95,11.870375614049818,0.4256347765279473,1.070102624306625,0.6737134336587667,0.33685671682938334,0.5350513121533125,60.362999999999374
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.96,13.690741088735995,0.5601080258956833,1.2936387399621276,0.6801389731374876,0.3400694865687438,0.6468193699810638,60.039999999999964
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.97,14.13907708626661,0.6247930834332853,1.3316034339814402,0.6683604475553082,0.3341802237776541,0.6658017169907201,59.84300000000076
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.98,12.406760900230083,0.49797444966382415,1.136257420817518,0.6646223195784962,0.3323111597892481,0.568128710408759,59.83599999999933
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.99,13.439689031942176,0.5798655906192953,1.280583401600128,0.6792498393344715,0.33962491966723574,0.640291700800064,59.623999999999796
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Arbel et. al,r1.100,12.54717683896003,0.47515874281148335,1.141142701130079,0.6713885735525145,0.33569428677625723,0.5705713505650395,59.53100000000086
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.1,12.9124819127729,NA,NA,NA,NA,NA,3.625
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.2,12.910255178799922,NA,NA,NA,NA,NA,0.040999999999999925
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.3,13.27029565506309,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.4,12.368376689723293,NA,NA,NA,NA,NA,0.016999999999999904
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.5,13.019322927893649,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.6,13.449043478353316,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.7,13.257369152862296,NA,NA,NA,NA,NA,0.02499999999999991
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.8,13.418522509673757,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.9,15.049884876000704,NA,NA,NA,NA,NA,0.026000000000000245
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.10,13.906550445791586,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.11,13.806413040973872,NA,NA,NA,NA,NA,0.022999999999999687
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.12,12.699354524170927,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.13,12.598592586177475,NA,NA,NA,NA,NA,0.021999999999999353
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.14,14.790221516788666,NA,NA,NA,NA,NA,0.018000000000000682
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.15,13.421856206932546,NA,NA,NA,NA,NA,0.020999999999999908
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.16,14.076402594102781,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.17,12.865601276925037,NA,NA,NA,NA,NA,0.013999999999999346
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.18,13.42678294445727,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.19,13.637822418162322,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.20,13.310241331289934,NA,NA,NA,NA,NA,0.018000000000000682
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.21,13.29656959680734,NA,NA,NA,NA,NA,0.01699999999999946
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.22,12.36893032904696,NA,NA,NA,NA,NA,0.020000000000000462
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.23,13.425746517045175,NA,NA,NA,NA,NA,0.020999999999999908
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.24,12.949230420774487,NA,NA,NA,NA,NA,0.019999999999999574
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.25,13.709861832339355,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.26,11.762720795522895,NA,NA,NA,NA,NA,0.015000000000000568
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.27,13.534962591741936,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.28,13.234445092987842,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.29,12.91703643393647,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.30,12.594313271029053,NA,NA,NA,NA,NA,0.019999999999999574
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.31,13.374096203262333,NA,NA,NA,NA,NA,0.020000000000000462
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.32,13.529854232790498,NA,NA,NA,NA,NA,0.01899999999999924
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.33,13.31062846274017,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.34,12.940854932579091,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.35,12.886398738328584,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.36,13.185006805228385,NA,NA,NA,NA,NA,0.023000000000000576
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.37,13.300263780222368,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.38,13.035955996327433,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.39,12.066503310530033,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.40,12.957230181149146,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.41,13.787876306844982,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.42,12.895507401285982,NA,NA,NA,NA,NA,0.020000000000000462
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.43,14.019068824742462,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.44,13.689984339401756,NA,NA,NA,NA,NA,0.020999999999999908
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.45,14.011829517859656,NA,NA,NA,NA,NA,0.01499999999999968
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.46,14.531412386105174,NA,NA,NA,NA,NA,0.02200000000000024
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.47,13.68688399335447,NA,NA,NA,NA,NA,0.019999999999999574
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.48,13.503825479492358,NA,NA,NA,NA,NA,0.018000000000000682
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.49,12.974884947687716,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.50,14.141057855326943,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.51,13.703444426702049,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.52,13.828005948093791,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.53,13.703895255487247,NA,NA,NA,NA,NA,0.01499999999999968
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.54,12.81816085509615,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.55,13.223487146839032,NA,NA,NA,NA,NA,0.019999999999999574
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.56,13.152376387074682,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.57,14.18631578722699,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.58,12.785349684846455,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.59,12.838403027745764,NA,NA,NA,NA,NA,0.01699999999999946
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.60,13.936865260101902,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.61,13.106856860886438,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.62,15.03709884961328,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.63,13.660321981044634,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.64,13.902912598933911,NA,NA,NA,NA,NA,0.020999999999999908
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.65,13.739657104564735,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.66,12.789048836100056,NA,NA,NA,NA,NA,0.017000000000000348
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.67,13.02556546947397,NA,NA,NA,NA,NA,0.017999999999999794
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.68,13.916111940759444,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.69,12.52762826638397,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.70,12.386994116310637,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.71,13.428306117062826,NA,NA,NA,NA,NA,0.01699999999999946
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.72,13.5165551470043,NA,NA,NA,NA,NA,0.02200000000000024
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.73,13.0981584775641,NA,NA,NA,NA,NA,0.019000000000000128
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.74,13.246609510997999,NA,NA,NA,NA,NA,0.014000000000000234
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.75,13.73353483873006,NA,NA,NA,NA,NA,0.0129999999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.76,13.839567766980828,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Chao & Shen,r1.77,12.90970517132296,NA,NA,NA,NA,NA,0.017000000000000348
