name,label,n,sigma_max,sigma_min,p,q,mm,beta_sd,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.75,0.054295247888296844,0.004123315484845682,0.03325980263994979,0.04804631893810401,0.024023159469052004,0.016629901319974896,13.086999999999989
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.76,0.011986005538226513,8.509865720612039e-4,0.02521542312696275,0.04324239814477779,0.021621199072388894,0.012607711563481375,12.838999999999942
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.77,0.038259350132997104,0.0024522894851494548,0.03592069651154727,0.051319918005728424,0.025659959002864212,0.017960348255773636,12.881000000000085
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.78,0.023744381428328517,0.00116038383605173,0.02844346140572784,0.04414045832667234,0.02207022916333617,0.01422173070286392,12.90300000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.79,0.04378984064405089,0.0028241719269859627,0.03317694588565516,0.045646102780132876,0.022823051390066438,0.01658847294282758,12.942000000000007
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.80,0.03114510861374838,0.0012067303945276317,0.02767838838255868,0.04795042325424042,0.02397521162712021,0.01383919419127934,12.722999999999956
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.81,0.016036458729932243,6.469204391289742e-4,0.026019445045218182,0.0439714233016144,0.0219857116508072,0.013009722522609091,12.952999999999975
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.82,0.027660528066976595,0.001519262356790743,0.029076774146031537,0.04427245711740974,0.02213622855870487,0.014538387073015769,12.733999999999924
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.83,0.030774317370944132,0.0016726383057689847,0.028507586148453015,0.04771241562433077,0.023856207812165384,0.014253793074226508,13.059999999999945
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.84,0.04465666558891965,0.003964799907481334,0.036614572909905455,0.04994578057260157,0.024972890286300786,0.018307286454952727,13.919000000000096
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.85,0.03202092470475779,0.001852787322425661,0.028417814142042003,0.03999359693067504,0.01999679846533752,0.014208907071021001,13.523999999999887
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.86,0.044920180224294344,0.0027267478925839883,0.03701259438133171,0.055741070100586605,0.027870535050293303,0.018506297190665856,13.38000000000011
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.87,0.016267707483382122,6.296053079316787e-4,0.022592974283847253,0.04125070101277824,0.02062535050638912,0.011296487141923627,13.656999999999925
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.88,0.021179109294330853,0.0012463671598849804,0.023618371630705726,0.040320679075328054,0.020160339537664027,0.011809185815352863,13.307000000000016
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.89,0.03204826720379861,0.002147146122601356,0.030680574560106717,0.046303110062390775,0.023151555031195387,0.015340287280053358,13.341000000000122
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.90,0.037964007538569905,0.002691870309692564,0.037538209062884124,0.0572935846631395,0.02864679233156975,0.018769104531442062,13.422000000000025
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.91,0.061740423424348496,0.006204063304716064,0.05281802029117751,0.06266418011253105,0.03133209005626553,0.026409010145588756,13.467999999999847
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.92,0.04378803369836676,0.0034359749009948482,0.03255436756877792,0.04754268631023471,0.023771343155117353,0.01627718378438896,13.274000000000115
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.93,0.03017828300206779,0.001857535005093528,0.04137097249781418,0.058971498056852964,0.029485749028426482,0.02068548624890709,13.440000000000055
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.94,0.05437027317224823,0.003600444063359229,0.04315874510335378,0.05711883071207554,0.02855941535603777,0.02157937255167689,13.489999999999782
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.95,0.029148771864035927,0.001755989100560241,0.03100142073105106,0.04497641794531939,0.022488208972659695,0.01550071036552553,13.855999999999995
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.96,0.029982153180923347,0.0013629369008507542,0.028658528170838374,0.04774423482661922,0.02387211741330961,0.014329264085419187,13.39500000000021
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.97,0.058048594780146644,0.004046963284970449,0.0381110250500042,0.05296674304059409,0.026483371520297044,0.0190555125250021,13.252999999999929
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.98,0.02852001903852188,0.0016383277368026816,0.03466295129403751,0.05102146058640628,0.02551073029320314,0.017331475647018754,13.499000000000024
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.99,0.030209552409625216,0.001792485429077472,0.028931137766809188,0.0468830562883283,0.02344152814416415,0.014465568883404594,13.56399999999985
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,arbel,r1.100,0.02930699715332271,0.0013723705209678068,0.02836330025698758,0.04680390077950914,0.02340195038975457,0.01418165012849379,13.491000000000213
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.1,0.05911607892540149,NA,NA,NA,NA,NA,4.506
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.2,0.017194963142747554,NA,NA,NA,NA,NA,0.04699999999999971
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.3,0.03620056570282976,NA,NA,NA,NA,NA,0.023000000000000576
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.4,0.03504839783352704,NA,NA,NA,NA,NA,0.024999999999999467
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.5,0.04193904355495775,NA,NA,NA,NA,NA,0.023000000000000576
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.6,0.03771211753726009,NA,NA,NA,NA,NA,0.0259999999999998
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.7,0.021789385371277822,NA,NA,NA,NA,NA,0.024999999999999467
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.8,0.03889125262587131,NA,NA,NA,NA,NA,0.02200000000000024
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.9,0.050207138533570436,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.10,0.03602153728209732,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.11,0.047241745548704826,NA,NA,NA,NA,NA,0.022999999999999687
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.12,0.017289663943154888,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.13,0.039857587457063345,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.14,0.07212861036859475,NA,NA,NA,NA,NA,0.024999999999999467
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.15,0.020161781202481154,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.16,0.03374435437878341,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.17,0.016946468301532847,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.18,0.029892495922114345,NA,NA,NA,NA,NA,0.024999999999999467
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.19,0.02970884709142096,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.20,0.03607339828292115,NA,NA,NA,NA,NA,0.02600000000000069
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.21,0.09073478884882351,NA,NA,NA,NA,NA,0.03599999999999959
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.22,0.062377283438373475,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.23,0.07227182703857646,NA,NA,NA,NA,NA,0.022999999999999687
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.24,0.0701809395523439,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.25,0.02979021737967988,NA,NA,NA,NA,NA,0.021999999999999353
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.26,0.020328643490554677,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.27,0.036372150560763664,NA,NA,NA,NA,NA,0.022999999999999687
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.28,0.019673852949819156,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.29,0.0528850134733442,NA,NA,NA,NA,NA,0.025000000000000355
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.30,0.05655111346908767,NA,NA,NA,NA,NA,0.024999999999999467
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.31,0.06752183916261184,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.32,0.03521353773931749,NA,NA,NA,NA,NA,0.023000000000000576
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.33,0.025693452086254967,NA,NA,NA,NA,NA,0.022999999999999687
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.34,0.03491348366589636,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.35,0.0316079526051895,NA,NA,NA,NA,NA,0.022999999999999687
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.36,0.0356395626425698,NA,NA,NA,NA,NA,0.023000000000000576
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.37,0.0725877710331447,NA,NA,NA,NA,NA,0.023999999999999133
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.38,0.04169355976416823,NA,NA,NA,NA,NA,0.02400000000000091
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.39,0.020335024944165715,NA,NA,NA,NA,NA,0.023999999999999133
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.40,0.06584334462539669,NA,NA,NA,NA,NA,0.02400000000000091
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.41,0.044089300765547484,NA,NA,NA,NA,NA,0.024999999999999467
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.42,0.04384173028401182,NA,NA,NA,NA,NA,0.03200000000000003
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.43,0.014415399084962428,NA,NA,NA,NA,NA,0.022999999999999687
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.44,0.029741216715932318,NA,NA,NA,NA,NA,0.023000000000000576
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.45,0.07058782900688436,NA,NA,NA,NA,NA,0.022999999999999687
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.46,0.06574126680732506,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.47,0.04796591648578581,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.48,0.04806666506892786,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.49,0.031345662970859896,NA,NA,NA,NA,NA,0.02400000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,chao-shen,r1.50,0.11529976901945577,NA,NA,NA,NA,NA,0.025000000000000355
